,id,original_title,imdb_id,genre_ids,genres,rating,popularity,release_date,budget,revenue,runtime,status,title
587,156713,C.O.G.,tt1650393,"[35, 18]","['Comedy', 'Drama']",R,6.449,2013-09-20,0,0,92,Released,C.O.G.
588,221801,Naked as We Came,tt1754257,[18],['Drama'],NR-Manual,4.87,2013-09-13,0,0,84,Released,Naked as We Came
589,209108,The Happy Sad,tt2049559,"[10749, 18]","['Romance', 'Drama']",NR-Manual,2.49,2013-08-15,0,0,87,Released,The Happy Sad
590,403339,Little Bi Peep,tt2262078,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,1.645,2013-08-13,150000,0,78,Released,Little Bi Peep
591,721531,Never or Now,tt3098786,[18],['Drama'],NR-Manual,0.6,2013-08-01,0,0,18,Released,Never or Now
592,256199,First Period,tt2508258,[35],['Comedy'],NR-Manual,2.366,2013-07-27,0,0,100,Released,First Period
593,272072,Leather,tt2473718,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",NR-Manual,1.909,2013-07-21,0,0,101,Released,Leather
594,206265,Who's Afraid of Vagina Wolf?,tt1992278,[],[],NR-Manual,3.552,2013-07-19,0,0,83,Released,Who's Afraid of Vagina Wolf?
595,179246,In Bloom,tt2250564,"[18, 10749, 53]","['Drama', 'Romance', 'Thriller']",NR,4.461,2013-07-13,0,0,87,Released,In Bloom
596,248694,Truth,tt2459920,[53],['Thriller'],NR-Manual,6.765,2013-07-12,0,0,94,Released,Truth
597,243670,Capital Games,tt2494476,[10749],['Romance'],NR-Manual,3.212,2013-07-12,0,0,97,Released,Capital Games
598,211289,I Need You,tt1856013,"[18, 10749]","['Drama', 'Romance']",NR,1.133,2013-07-01,200,0,65,Released,I Need You
599,256196,Burning Blue,tt1811307,"[18, 10749, 10752]","['Drama', 'Romance', 'War']",R,9.183,2013-06-29,0,0,96,Released,Burning Blue
600,226979,Test,tt2407380,"[18, 10749]","['Drama', 'Romance']",NR-Manual,8.159,2013-06-29,0,0,89,Released,Test
601,361592,We Are Animals,tt2741220,"[878, 18]","['Science Fiction', 'Drama']",NR-Manual,3.375,2013-06-28,0,0,14,Released,We Are Animals
602,213612,Hot Guys with Guns,tt2719796,"[35, 28, 10749]","['Comedy', 'Action', 'Romance']",NR,3.566,2013-06-27,0,0,105,Released,Hot Guys with Guns
603,302971,Angelenos,tt2040272,[18],['Drama'],NR-Manual,1.4,2013-06-25,0,0,79,Released,Angelenos
604,541140,P.D.A.,tt2578968,"[35, 10749]","['Comedy', 'Romance']",NR-Manual,0.6,2013-06-22,0,0,8,Released,P.D.A.
605,335624,Yeah Kowalski!,tt2176350,[35],['Comedy'],NR-Manual,1.788,2013-06-21,0,0,10,Released,Yeah Kowalski!
606,652561,À la carte,tt2815642,[35],['Comedy'],NR-Manual,0.874,2013-06-09,0,0,14,Released,À la carte
607,319016,Toeing the Line,tt2585842,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.024,2013-06-07,0,0,17,Released,Toeing the Line
608,521459,Bird and Fish,,"[16, 14, 10749]","['Animation', 'Fantasy', 'Romance']",NR-Manual,0.6,2013-06-03,0,0,11,Released,Bird and Fish
609,294881,M15F1T5,tt2368010,"[10402, 9648, 80]","['Music', 'Mystery', 'Crime']",NR,2.014,2013-06-03,0,0,96,Released,M15F1T5
610,626728,Pittsburgh,tt3438598,[18],['Drama'],NR-Manual,0.6,2013-06-01,0,0,18,Released,Pittsburgh
611,524135,Grotto,tt2675808,[18],['Drama'],NR-Manual,0.6,2013-05-29,0,0,7,Released,Grotto
612,119675,Behind the Candelabra,tt1291580,"[18, 10749]","['Drama', 'Romance']",R,11.261,2013-05-26,23000000,15600000,118,Released,Behind the Candelabra
613,222433,Cal,tt2139725,[18],['Drama'],NR-Manual,3.935,2013-05-23,0,0,89,Released,Cal
614,197033,Geography Club,tt2235902,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",PG-13,9.998,2013-05-22,0,0,79,Released,Geography Club
615,190967,3 Geezers!,tt1825784,[35],['Comedy'],NR,3.949,2013-05-22,0,0,81,Released,3 Geezers!
616,196446,Last Summer,tt2719868,"[18, 10749]","['Drama', 'Romance']",NR,6.802,2013-05-16,0,0,73,Released,Last Summer
617,633212,Stay,tt2527402,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']",NR-Manual,0.6,2013-05-02,0,0,15,Released,Stay
618,174323,G.B.F.,tt2429074,"[35, 18]","['Comedy', 'Drama']",R,0.6,2013-04-19,3200000,0,93,Released,G.B.F.
619,475410,The Violation,tt1858573,[18],['Drama'],NR-Manual,1.024,2013-04-06,0,0,10,Released,The Violation
620,398486,Ronny & I,tt2831440,[18],['Drama'],NR-Manual,0.943,2013-03-26,0,0,20,Released,Ronny & I
621,363392,Little Man,tt2517090,[18],['Drama'],NR-Manual,0.6,2013-03-21,0,0,24,Released,Little Man
622,373800,Natives,tt2654504,"[18, 35]","['Drama', 'Comedy']",NR-Manual,0.766,2013-03-08,0,0,20,Released,Natives
623,170750,Getting Go: The Go Doc Project,tt2623502,[18],['Drama'],NR-Manual,6.058,2013-03-04,0,0,91,Released,Getting Go: The Go Doc Project
624,126862,Dead Europe,tt2091880,[18],['Drama'],NR,2.398,2013-03-02,0,0,84,Released,Dead Europe
625,545554,Leanne is Gone,tt2510774,[18],['Drama'],NR-Manual,0.932,2013-02-21,0,0,22,Released,Leanne is Gone
626,280997,Chaser,tt2387421,[],[],NR-Manual,3.835,2013-01-26,0,0,15,Released,Chaser
627,158875,Pit Stop,tt2397531,[18],['Drama'],NR-Manual,4.017,2013-01-21,0,0,80,Released,Pit Stop
628,275580,Spooners,tt2447552,[35],['Comedy'],NR-Manual,0.684,2013-01-01,0,0,14,Released,Spooners
629,703997,LUG,tt3576334,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR-Manual,0.6,2013-01-01,0,0,22,Released,LUG
630,541133,Housebroken,tt2428184,[35],['Comedy'],NR-Manual,0.728,2013-01-01,0,0,15,Released,Housebroken
631,105526,Any Day Now,tt2066176,[18],['Drama'],R,7.837,2012-12-14,0,0,97,Released,Any Day Now
632,146778,The Men Next Door,tt2404645,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",NR-Manual,6.377,2012-12-11,0,0,84,Released,The Men Next Door
633,158848,The Falls,tt2306783,"[10749, 18]","['Romance', 'Drama']",NR-Manual,6.669,2012-12-01,0,0,115,Released,The Falls
634,563599,The Curse of the Un-Kissable Kid,tt3233952,"[35, 10751]","['Comedy', 'Family']",NR-Manual,1.104,2012-11-12,0,0,14,Released,The Curse of the Un-Kissable Kid
635,213688,Alaska is a Drag,tt2481138,"[35, 18, 14]","['Comedy', 'Drama', 'Fantasy']",NR-Manual,1.66,2012-11-03,15000,0,14,Released,Alaska is a Drag
636,105531,Jack & Diane,tt0850677,"[18, 27, 10749]","['Drama', 'Horror', 'Romance']",R,7.143,2012-11-02,0,0,110,Released,Jack & Diane
637,140839,Immortal Kiss: Queen of the Night,tt2284752,"[27, 53]","['Horror', 'Thriller']",NR,1.617,2012-11-01,1000000,0,75,Released,Immortal Kiss: Queen of the Night
638,83542,Cloud Atlas,tt1371111,"[18, 878]","['Drama', 'Science Fiction']",R,21.777,2012-10-26,102000000,130482868,172,Released,Cloud Atlas
639,279572,Becoming Blond,tt1316033,[35],['Comedy'],NR-Manual,1.277,2012-10-16,0,0,78,Released,Becoming Blond
640,94104,"3, 2, 1... Frankie Go Boom",tt1772271,[35],['Comedy'],NR,5.082,2012-10-12,0,0,89,Released,"3, 2, 1... Frankie Go Boom"
641,121173,Bwakaw,tt2244376,"[35, 18]","['Comedy', 'Drama']",NR-Manual,1.4,2012-10-07,11178,34659,104,Released,Bwakaw
642,82390,The Paperboy,tt1496422,"[53, 18, 9648]","['Thriller', 'Drama', 'Mystery']",R,38.785,2012-10-05,12500000,1353868,107,Released,The Paperboy
643,658632,The Commitment,tt2186368,[18],['Drama'],NR-Manual,0.6,2012-09-22,0,0,20,Released,The Commitment
644,84892,The Perks of Being a Wallflower,tt1659337,[18],['Drama'],PG-13,36.949,2012-09-21,13000000,33400000,103,Released,The Perks of Being a Wallflower
645,230087,Dawn,tt2268942,[18],['Drama'],NR-Manual,0.6,2012-09-14,0,0,11,Released,Dawn
646,84290,Keep the Lights On,tt2011953,"[18, 10749]","['Drama', 'Romance']",NR-Manual,5.718,2012-09-07,0,0,101,Released,Keep the Lights On
647,84312,Mosquita y Mari,tt1978480,[18],['Drama'],NR-Manual,2.7,2012-08-03,0,0,85,Released,Mosquita y Mari
648,61980,Seeing Heaven,tt1577064,"[18, 14]","['Drama', 'Fantasy']",NR,2.937,2012-07-16,320020,0,106,Released,Seeing Heaven
649,241151,Jackpot,tt2316882,[35],['Comedy'],NR-Manual,1.214,2012-07-14,20,0,10,Released,Jackpot
650,340798,The Ducks' Migration,tt2245173,[18],['Drama'],NR-Manual,1.4,2012-07-13,0,0,15,Released,The Ducks' Migration
651,142108,I Want Your Love,tt1995329,[18],['Drama'],NR,6.164,2012-07-12,80000,0,71,Released,I Want Your Love
652,94354,Eating Out: The Open Weekend,tt1833846,"[35, 10749]","['Comedy', 'Romance']",NR,9.874,2012-07-12,0,0,82,Released,Eating Out: The Open Weekend
653,443116,Rhapsody,tt2198139,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,0.6,2012-07-02,0,0,130,Released,Rhapsody
654,256935,Ruben's Place,tt2609706,"[18, 10751]","['Drama', 'Family']",NR,2.986,2012-06-28,10000,0,71,Released,Ruben's Place
655,264047,Frozen Roads,tt1692843,[18],['Drama'],NR-Manual,0.6,2012-06-26,0,0,18,Released,Frozen Roads
656,571868,Welcome to New York,tt2189912,[35],['Comedy'],NR-Manual,0.697,2012-06-25,0,0,29,Released,Welcome to New York
657,148234,It's Consuming Me,tt2148962,[],[],NR-Manual,0.6,2012-06-22,0,0,4,Released,It's Consuming Me
658,267677,Shabbat Dinner,tt2188883,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.864,2012-06-16,0,0,14,Released,Shabbat Dinner
659,357650,Sabbatical,tt2247200,"[35, 10749]","['Comedy', 'Romance']",NR-Manual,0.6,2012-06-15,0,0,12,Released,Sabbatical
660,103133,BearCity 2: The Proposal,tt2005156,"[35, 10749]","['Comedy', 'Romance']",NR,3.84,2012-06-11,0,0,113,Released,BearCity 2: The Proposal
661,503331,"Gold Moon, Sharp Arrow",tt2298378,[],[],NR-Manual,0.84,2012-06-01,0,0,11,Released,"Gold Moon, Sharp Arrow"
662,107257,A Perfect Ending,tt1823059,"[18, 10749]","['Drama', 'Romance']",NR,17.926,2012-06-01,175000,0,110,Released,A Perfect Ending
663,278387,Love Thing,tt2668670,"[35, 14, 10402]","['Comedy', 'Fantasy', 'Music']",NR-Manual,0.672,2012-05-22,0,0,91,Released,Love Thing
664,326835,Teens Like Phil,tt2066980,"[10749, 18]","['Romance', 'Drama']",NR-Manual,2.66,2012-05-08,100,0,20,Released,Teens Like Phil
665,140814,Elliot Loves,tt0790653,[35],['Comedy'],NR-Manual,5.04,2012-05-04,0,0,92,Released,Elliot Loves
666,83728,The Broken Tower,tt1756791,"[18, 36]","['Drama', 'History']",NR-Manual,4.434,2012-04-27,0,0,99,Released,The Broken Tower
667,177354,Stud Life,tt1758770,"[18, 10749]","['Drama', 'Romance']",NR-Manual,2.338,2012-03-22,0,0,91,Released,Stud Life
668,180767,Sedona,tt1516577,"[12, 35, 18, 10751]","['Adventure', 'Comedy', 'Drama', 'Family']",NR,2.219,2012-03-16,0,0,87,Released,Sedona
669,659665,The Symphony of Silence,tt2326037,[18],['Drama'],NR-Manual,0.6,2012-03-16,0,0,40,Released,The Symphony of Silence
670,521471,Niagara,tt2255901,"[16, 18]","['Animation', 'Drama']",NR-Manual,0.624,2012-02-16,0,0,3,Released,Niagara
671,453320,Iceberg,tt2034013,"[10749, 18, 10751]","['Romance', 'Drama', 'Family']",NR-Manual,1.16,2012-02-12,0,0,17,Released,Iceberg
672,112735,The Skinny,tt2107835,[35],['Comedy'],NR-Manual,3.458,2012-02-10,0,0,103,Released,The Skinny
673,162639,Scenes from a Gay Marriage,tt2011223,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,8.57,2012-01-26,0,0,83,Released,Scenes from a Gay Marriage
674,84316,My Brother the Devil,tt2076897,[18],['Drama'],R,4.201,2012-01-22,0,0,111,Released,My Brother the Devil
675,434768,Dol,tt2064760,"[10751, 18]","['Family', 'Drama']",NR-Manual,0.6,2012-01-19,0,0,12,Released,First Birthday
676,470731,The Apple Tree,tt2371461,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.3,2012-01-15,0,0,30,Released,The Apple Tree
677,151693,Morgan,tt1943765,[18],['Drama'],NR-Manual,3.593,2012-01-07,0,0,89,Released,Morgan
678,73939,Pariah,tt1233334,[18],['Drama'],NR-Manual,6.817,2011-12-28,500000,769552,86,Released,Pariah
679,160494,Hold Your Peace,tt1913042,"[35, 10749]","['Comedy', 'Romance']",NR-Manual,1.059,2011-12-13,0,0,99,Released,Hold Your Peace
680,103514,Into The Lion's Den,tt1986871,"[18, 53]","['Drama', 'Thriller']",NR,3.761,2011-11-29,75000,0,85,Released,Into The Lion's Den
681,151866,A Warm Wind,tt1520493,[18],['Drama'],NR-Manual,2.364,2011-11-15,0,0,94,Released,A Warm Wind
682,665061,Pride,tt2043966,[35],['Comedy'],NR-Manual,1.4,2011-10-22,0,0,22,Released,Pride
683,79771,Chillerama,tt1727252,"[35, 27]","['Comedy', 'Horror']",NR,10.334,2011-10-14,0,0,120,Released,Chillerama
684,79640,The One,tt1681371,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,4.486,2011-10-07,0,0,90,Released,The One
685,737640,Jibóia,tt1978458,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.624,2011-10-01,0,0,15,Released,Jibóia
686,48572,Red State,tt0873886,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",R,13.847,2011-09-23,4000000,1104682,88,Released,Red State
687,52850,Toast,tt1658851,"[18, 35, 36, 10751]","['Drama', 'Comedy', 'History', 'Family']",NR,8.376,2011-09-23,0,0,90,Released,Toast
688,79120,Weekend,tt1714210,"[18, 10749]","['Drama', 'Romance']",NR-Manual,10.353,2011-09-22,120000,484592,96,Released,Weekend
689,210729,33 Teeth,tt1932596,"[35, 18]","['Comedy', 'Drama']",NR-Manual,2.523,2011-09-22,0,0,8,Released,33 Teeth
690,179389,I Want to Get Married,tt1779814,"[10749, 35]","['Romance', 'Comedy']",NR-Manual,2.526,2011-09-21,0,0,107,Released,I Want to Get Married
691,490285,Alone with Mr. Carter,tt2058570,"[18, 35]","['Drama', 'Comedy']",NR-Manual,0.666,2011-09-17,0,0,17,Released,Alone with Mr. Carter
692,264042,Requited,tt1725095,[],[],NR-Manual,0.999,2011-09-01,0,0,20,Released,Requited
693,55846,Blitz,tt1297919,"[80, 28, 53]","['Crime', 'Action', 'Thriller']",R,91.563,2011-08-23,15774948,741875,97,Released,Blitz
694,132687,Downing,tt1802762,[],[],NR-Manual,0.6,2011-08-12,8111,0,16,Released,Downing
695,65953,Gun Hill Road,tt1525838,[18],['Drama'],R,3.59,2011-08-05,119567,0,86,Released,Gun Hill Road
696,70214,The Night Watch,tt1789074,"[18, 10752, 10770]","['Drama', 'War', 'TV Movie']",NR-Manual,5.744,2011-07-12,0,0,90,Released,The Night Watch
697,81707,The Wise Kids,tt1717724,[18],['Drama'],NR,3.88,2011-07-09,0,0,91,Released,The Wise Kids
698,479975,Without a Mom,tt1858811,"[18, 10751]","['Drama', 'Family']",NR,1.648,2011-07-01,0,0,14,Released,Without a Mom
699,71744,Eating Out: Drama Camp,tt1833845,[35],['Comedy'],NR,8.797,2011-07-01,0,0,91,Released,Eating Out: Drama Camp
700,65345,Longhorns,tt1728978,"[10749, 35]","['Romance', 'Comedy']",NR,8.409,2011-06-25,0,0,75,Released,Longhorns
701,105885,eCupid,tt1754944,[10749],['Romance'],NR-Manual,7.445,2011-06-23,0,0,95,Released,eCupid
702,103516,Private Romeo,tt1500512,"[18, 10749]","['Drama', 'Romance']",NR-Manual,9.755,2011-06-20,0,0,97,Released,Private Romeo
703,130712,Leave It on the Floor,tt1754104,"[10402, 18, 10752]","['Music', 'Drama', 'War']",NR-Manual,3.9,2011-06-18,0,0,105,Released,Leave It on the Floor
704,55347,Beginners,tt1532503,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']",R,9.017,2011-06-17,3200000,14311701,105,Released,Beginners
705,66794,Bite Marks,tt1697878,"[35, 27]","['Comedy', 'Horror']",R,2.906,2011-06-17,0,0,82,Released,Bite Marks
706,121245,"Bumblefuck, USA",tt2025511,[18],['Drama'],NR-Manual,3.774,2011-06-17,0,0,87,Released,"Bumblefuck, USA"
707,264043,Boys Like You,tt1884260,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2011-06-15,0,0,13,Released,Boys Like You
708,86549,August,tt1753460,[18],['Drama'],NR-Manual,3.658,2011-06-09,0,0,100,Released,August
709,79926,Children of God,tt1490602,"[18, 10749]","['Drama', 'Romance']",NR-Manual,2.072,2011-05-20,0,0,104,Released,Children of God
710,89524,The Love Patient,tt1737798,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR,2.612,2011-05-06,0,0,95,Released,The Love Patient
711,105789,Going Down in La-La Land,tt1599296,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR,6.781,2011-05-01,0,0,104,Released,Going Down in LA-LA Land
712,658728,Who Leads,tt1757931,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2011-04-28,0,0,9,Released,Who Leads
713,80024,Buffering,tt1715322,[35],['Comedy'],NR-Manual,2.869,2011-04-24,0,0,82,Released,Buffering
714,322519,Three Veils,tt1470173,[18],['Drama'],NR,1.846,2011-04-10,0,0,118,Released,Three Veils
715,300035,Heart Breaks Open,tt1798164,[18],['Drama'],NR-Manual,0.997,2011-04-04,0,0,81,Released,Heart Breaks Open
716,472571,Out of Bounds,tt1808371,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2011-04-02,4,0,18,Released,Out of Bounds
717,71208,Judas Kiss,tt1242642,"[18, 878]","['Drama', 'Science Fiction']",NR-Manual,6.866,2011-04-01,500000,0,94,Released,Judas Kiss
718,603415,Blinders,tt1920858,[],[],NR-Manual,0.695,2011-04-01,0,0,9,Released,Blinders
719,509463,A Fairy Tale,tt1789671,"[35, 14]","['Comedy', 'Fantasy']",NR-Manual,0.6,2011-03-26,0,0,11,Released,A Fairy Tale
720,326847,The Writers,tt1879084,"[27, 10749]","['Horror', 'Romance']",NR-Manual,1.288,2011-03-26,15000,0,90,Released,The Writers
721,154082,The Zone,tt2160413,[18],['Drama'],NR,6.437,2011-03-16,0,0,70,Released,The Zone
722,578681,Dicen,tt1990206,[18],['Drama'],NR-Manual,1.123,2011-03-12,0,0,19,Released,They Say
723,264051,Freak,tt1735958,[18],['Drama'],NR-Manual,0.903,2011-03-05,0,0,18,Released,Freak
724,352790,My Little Friend,tt2056658,"[35, 18]","['Comedy', 'Drama']",NR-Manual,1.52,2011-03-03,0,0,73,Released,My Little Friend
725,235537,1313: Nightmare Mansion,tt1507989,"[28, 27, 53]","['Action', 'Horror', 'Thriller']",R,1.892,2011-02-01,1000000,0,80,Released,1313: Nightmare Mansion
726,659776,Change,tt1735324,[18],['Drama'],NR-Manual,0.6,2011-01-29,0,0,23,Released,Change
727,356753,AWOL,tt1718127,[18],['Drama'],NR-Manual,0.704,2011-01-21,0,0,14,Released,AWOL
728,246252,The Strange Ones,tt1762363,"[18, 9648]","['Drama', 'Mystery']",NR-Manual,1.031,2011-01-20,0,0,14,Released,The Strange Ones
729,552641,Off the Beaten Path,tt1813537,[35],['Comedy'],NR,0.6,2011-01-07,300,0,63,Released,Off the Beaten Path
730,346916,The First,tt1850444,[18],['Drama'],NR-Manual,0.6,2011-01-01,0,0,14,Released,The First
731,518058,Boys Life 7,tt1806823,[18],['Drama'],NR,0.713,2010-12-07,0,0,0,Released,Boys Life 7
732,293337,Lost Everything,tt1051715,[18],['Drama'],R,2.039,2010-11-01,0,0,96,Released,Lost Everything
733,73541,You Should Meet My Son!,tt1615916,"[35, 10751]","['Comedy', 'Family']",NR,5.514,2010-10-31,0,0,84,Released,You Should Meet My Son!
734,205774,Unsolved Suburbia,tt1722492,"[80, 18]","['Crime', 'Drama']",NR,2.451,2010-10-05,0,0,65,Released,Unsolved Suburbia
735,52605,Strapped,tt1712573,[18],['Drama'],NR-Manual,8.214,2010-09-24,0,0,95,Released,Strapped
736,45769,Shut Up and Kiss Me,tt1607583,"[10749, 35]","['Romance', 'Comedy']",NR,4.125,2010-09-14,0,0,79,Released,Shut Up and Kiss Me
737,148800,Triple Standard,tt1632671,[18],['Drama'],NR-Manual,2.095,2010-08-13,0,0,20,Released,Triple Standard
738,216693,Friends and Lovers,tt1507917,[18],['Drama'],NR-Manual,1.4,2010-08-07,0,0,90,Released,Friends and Lovers
739,210992,Open,tt1538927,"[10749, 18]","['Romance', 'Drama']",NR,1.811,2010-07-14,0,0,88,Released,Open
740,453353,Losing My Cherry,tt1595467,"[10749, 35]","['Romance', 'Comedy']",NR-Manual,1.053,2010-07-08,0,0,23,Released,Losing My Cherry
741,56743,Elena Undone,tt1575539,"[18, 10749]","['Drama', 'Romance']",R,18.542,2010-06-25,0,0,111,Released,Elena Undone
742,94025,The Stranger in Us,tt1363091,[18],['Drama'],NC-17,2.6,2010-06-23,0,0,107,Released,The Stranger in Us
743,479973,He She We,tt1540415,[35],['Comedy'],NR-Manual,2.044,2010-06-18,0,0,11,Released,He She We
744,439075,Sun in My Mouth,tt3513760,[18],['Drama'],NR-Manual,1.331,2010-06-09,0,0,35,Released,Sun in My Mouth
745,305573,306,tt1512093,[18],['Drama'],NR-Manual,0.84,2010-06-09,0,0,10,Released,306
746,51764,BearCity,tt1426320,"[35, 10749]","['Comedy', 'Romance']",NR,5.322,2010-06-08,0,5980,103,Released,BearCity
747,210894,An Affirmative Act,tt1563771,[],[],NR-Manual,2.474,2010-06-04,0,0,93,Released,An Affirmative Act
748,76421,Role/Play,tt1634300,"[18, 10749]","['Drama', 'Romance']",NR-Manual,3.181,2010-06-03,0,0,85,Released,Role/Play
749,264046,The In-Between,tt1838701,[18],['Drama'],NR-Manual,1.01,2010-06-01,0,0,10,Released,The In-Between
750,224319,The Queen,tt1462697,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.6,2010-05-23,0,0,8,Released,The Queen
751,81021,Spork,tt1483020,"[35, 10402]","['Comedy', 'Music']",NR,2.464,2010-04-24,0,0,86,Released,Spork
752,432608,Who We Are,tt1587386,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.683,2010-04-24,0,0,17,Released,Who We Are
753,113412,The Island,tt1355203,"[35, 18]","['Comedy', 'Drama']",NR-Manual,1.453,2010-04-18,0,0,6,Released,The Island
754,753451,Remission,tt1409035,[27],['Horror'],NR-Manual,0.6,2010-04-16,0,0,13,Released,Remission
755,84216,Altitude Falling,tt1655387,"[10749, 878]","['Romance', 'Science Fiction']",NR,1.8,2010-03-31,0,0,93,Released,Altitude Falling
756,213166,Pooltime,tt1587839,"[35, 10749]","['Comedy', 'Romance']",NR-Manual,0.84,2010-02-22,0,0,87,Released,Pooltime
757,41641,Fashion Victim,tt0834961,[53],['Thriller'],R,4.148,2010-01-22,0,2227,90,Released,Fashion Victim
758,38598,Misconceptions,tt1172066,"[35, 18]","['Comedy', 'Drama']",NR,2.167,2010-01-22,0,0,95,Released,Misconceptions
759,54532,Is It Just Me?,tt1533053,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR,7.226,2010-01-15,0,0,94,Released,Is It Just Me?
760,73820,Flexing with Monty,tt0200641,"[35, 18, 27]","['Comedy', 'Drama', 'Horror']",NR,2.571,2010-01-05,0,0,90,Released,Flexing with Monty
761,415016,Fake Blood,tt1851002,"[35, 27]","['Comedy', 'Horror']",NR-Manual,1.461,2010-01-01,1000,0,82,Released,Fake Blood
762,367557,Waterberry Tears,tt1727390,[18],['Drama'],NR-Manual,1.023,2010-01-01,0,0,94,Released,Waterberry Tears
763,442526,One on One,tt1664007,[35],['Comedy'],NR-Manual,0.6,2010-01-01,0,0,10,Released,One on One
764,151772,Be Mine,tt1574342,[],[],NR-Manual,3.695,2009-12-28,0,0,70,Released,Be Mine
765,26731,Redwoods,tt1252329,"[18, 10751, 10749]","['Drama', 'Family', 'Romance']",NR-Manual,4.994,2009-12-01,0,0,82,Released,Redwoods
766,32124,Dare,tt1241316,"[18, 10749]","['Drama', 'Romance']",R,8.168,2009-11-13,0,18088,91,Released,Dare
767,167667,You Can't Curry Love,tt1493922,[],[],NR-Manual,1.418,2009-11-01,0,0,23,Released,You Can't Curry Love
768,26423,Wrecked,tt1555219,[18],['Drama'],NR-Manual,2.558,2009-11-01,0,0,73,Released,Wrecked
769,26032,Make the Yuletide Gay,tt1305714,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR-Manual,7.608,2009-11-01,0,0,89,Released,Make the Yuletide Gay
770,235733,Eulogy for a Vampire,tt1360771,[27],['Horror'],NR,1.504,2009-10-23,200000,0,107,Released,Eulogy for a Vampire
771,44988,Grown Up Movie Star,tt1397502,[18],['Drama'],NR-Manual,1.596,2009-10-20,0,0,95,Released,Grown Up Movie Star
772,34220,Viola di Mare,tt1467306,"[18, 36, 10749]","['Drama', 'History', 'Romance']",NR-Manual,3.183,2009-10-15,0,0,105,Released,The Purple Sea
773,25833,Eating Out: All You Can Eat,tt1472059,[35],['Comedy'],NR-Manual,9.87,2009-10-09,0,0,80,Released,Eating Out: All You Can Eat
774,420849,Boys On Film 2: In Too Deep,tt5443266,"[35, 18, 27, 10749]","['Comedy', 'Drama', 'Horror', 'Romance']",NR-Manual,1.389,2009-08-17,0,0,147,Released,Boys On Film 2: In Too Deep
775,36041,The Big Gay Musical,tt1332100,"[18, 35, 10402, 10749]","['Drama', 'Comedy', 'Music', 'Romance']",NR-Manual,5.126,2009-07-20,0,0,91,Released,The Big Gay Musical
776,47358,Just Say Love,tt1247397,"[18, 10749]","['Drama', 'Romance']",NR-Manual,2.37,2009-07-18,0,0,85,Released,Just Say Love
777,36542,Mr. Right,tt0882789,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,3.282,2009-07-13,0,0,95,Released,Mr. Right
778,18480,Brüno,tt0889583,[35],['Comedy'],R,13.647,2009-07-10,42000000,0,83,Released,Brüno
779,44376,"Hollywood, je t'aime",tt1432150,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']",NR-Manual,2.343,2009-06-21,0,0,95,Released,"Hollywood, je t'aime"
780,40854,Pornography: A Thriller,tt1144811,"[53, 9648]","['Thriller', 'Mystery']",NR,5.213,2009-06-21,0,0,115,Released,Pornography: A Thriller
781,25436,The Art of Being Straight,tt1222330,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR-Manual,3.108,2009-06-05,0,0,68,Released,The Art of Being Straight
782,99228,"Astoria, Queens",tt1433081,[35],['Comedy'],NR-Manual,0.6,2009-05-30,0,0,21,Released,"Astoria, Queens"
783,39958,The War Boys,tt1070887,[18],['Drama'],R,5.963,2009-05-30,0,0,93,Released,The War Boys
784,550477,On the Bus,tt1344416,[18],['Drama'],NR-Manual,1.233,2009-05-30,0,0,6,Released,On the Bus
785,26630,Shank,tt1288571,"[18, 28]","['Drama', 'Action']",NR-Manual,7.19,2009-05-01,25000,713697,94,Released,Shank
786,34937,An Englishman in New York,tt0997057,[18],['Drama'],NR-Manual,3.51,2009-04-27,0,0,75,Released,An Englishman in New York
